id,originalValue,adoptedValue,disposition,action,applicableSystems,modelOrComponent,unit,scope,direction,precision,density,conditions,source,auditDate,sourceAsOf,conclusion
"tech.rail-routing:figures.0.claim","每 GPU 800 Gb/s 拆成 2×400 Gb/s，分别接入两个独立平面的不同 leaf（rail-optimized）","每 GPU 800 Gb/s 拆成 2×400 Gb/s，分别接入两个独立平面的不同 leaf（rail-optimized）","reviewed","retained","[]","tech.rail-routing","null","tech.rail-routing / claim；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","双平面负载均衡由谁做，RA 同页两说并存（NCCL 主机侧 vs ConnectX-8 硬件侧），见 src.nvidia-nvl72-ra 的源 note ④，引用时如实并存。","{""id"":""src.nvidia-nvl72-ra"",""url"":""https://docs.nvidia.com/enterprise-reference-architectures/nvl72-ai-factory/latest/networking-physical-topologies.html"",""localFile"":null,""locator"":""Networking Physical Topologies，Multi-Plane / Dual Plane Topology 两节""}","2026-09-12","2026-09","已按所列官方位置核验并采纳；限定条件随值展示。"
"tech.adaptive-routing:figures.0.claim","Adaptive routing is a feature where the Spectrum-X Ethernet switch and SuperNIC work in tight coordination to dynamically route traffic, enabling the highest effective bandwidth and network resiliency for AI fabrics","Adaptive routing is a feature where the Spectrum-X Ethernet switch and SuperNIC work in tight coordination to dynamically route traffic, enabling the highest effective bandwidth and network resiliency for AI fabrics","reviewed","retained","[]","tech.adaptive-routing","null","tech.adaptive-routing / claim；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","","{""id"":""src.nvidia-spectrumx-docs"",""url"":""https://www.nvidia.com/en-us/networking/spectrumx/"",""localFile"":null,""locator"":""Spectrum-X 产品页 Adaptive Routing 一节""}","2026-09-12","2026-09","已按所列官方位置核验并采纳；限定条件随值展示。"
"tech.adaptive-routing:figures.1.claim","1.6","1.6","non-spec","retained","[]","tech.adaptive-routing","倍","tech.adaptive-routing / claim；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","⚠️ 对比对象是 off-the-shelf 以太网整体方案，不是单指 adaptive routing 一个特性的收益。","{""id"":""src.nvidia-spectrumx-docs"",""url"":""https://www.nvidia.com/en-us/networking/spectrumx/"",""localFile"":null,""locator"":""Spectrum-X 产品页：「Accelerate AI network performance by 1.6x over off-the-shelf (OTS) Ethernet」""}","2026-09-12","2026-09","保留厂商宣称、第三方推测或教学观点及证据标签，不作为官方硬件数学输入。"
"lens.network.nvlink-domain:chapters.0.keyFigures.0.claim","1.8","1.8","reviewed","retained","[]","lens.network.nvlink-domain","TB/s","lens.network.nvlink-domain / claim；适用范围见限定条件与来源位置","bidirectional aggregate","not applicable / unspecified","not applicable / unspecified","⚠️ **双向口径**。与单向口径的网卡数字（如 800 Gb/s）并排比较前必须先统一口径（LEARNING.md v1.5 订正纪律：18× 那笔账就是这么算错的）。","{""id"":""src.nvidia-blackwell-ultra-blog"",""url"":""https://developer.nvidia.com/blog/inside-nvidia-blackwell-ultra-the-chip-powering-the-ai-factory-era/"",""localFile"":null,""locator"":""「NVLink 5「1.8 TB/s bidirectional (18 links x 100 GB/s)」」""}","2026-09-12","2026-09","已按所列官方位置核验并采纳；限定条件随值展示。"
"lens.network.nvlink-domain:chapters.0.keyFigures.1.claim","130","130","reviewed","retained","[]","lens.network.nvlink-domain","TB/s","lens.network.nvlink-domain / claim；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","双向口径，与 sys.gb300-nvl72 keySpecs 同源同值。","{""id"":""src.nvidia-gb300-page"",""url"":""https://www.nvidia.com/en-us/data-center/gb300-nvl72/"",""localFile"":null,""locator"":""GB300 NVL72 产品页规格表（NVLink 带宽行）""}","2026-09-12","2026-09","已按所列官方位置核验并采纳；限定条件随值展示。"
"lens.network.rail-planes:chapters.1.keyFigures.0.claim","800","800","reviewed","retained","[]","lens.network.rail-planes","Gb/s","lens.network.rail-planes / claim；适用范围见限定条件与来源位置","unidirectional","not applicable / unspecified","not applicable / unspecified","⚠️ 端口速率（单向口径惯例），与 NVLink 的双向 TB/s 数字不可直接并排相除。","{""id"":""src.nvidia-nvl72-ra"",""url"":""https://docs.nvidia.com/enterprise-reference-architectures/nvl72-ai-factory/latest/overview.html"",""localFile"":null,""locator"":""Overview 首句 2-4-5-800 口径（每 GPU 800 Gb/s）""}","2026-09-12","2026-09","已按所列官方位置核验并采纳；限定条件随值展示。"
"lens.network.rail-planes:chapters.1.keyFigures.1.claim","2×400 Gb/s 接入两个独立平面的不同 Leaf（rail-optimized）","2×400 Gb/s 接入两个独立平面的不同 Leaf（rail-optimized）","reviewed","retained","[]","lens.network.rail-planes","null","lens.network.rail-planes / claim；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","双平面负载均衡由谁做官方两说并存（NCCL 主机侧 vs ConnectX-8 硬件侧），见源 note。","{""id"":""src.nvidia-nvl72-ra"",""url"":""https://docs.nvidia.com/enterprise-reference-architectures/nvl72-ai-factory/latest/networking-physical-topologies.html"",""localFile"":null,""locator"":""Networking Physical Topologies，Multi-Plane / Dual Plane Topology 两节""}","2026-09-12","2026-09","已按所列官方位置核验并采纳；限定条件随值展示。"
"lens.network.rail-planes:chapters.1.keyFigures.2.claim","1.6","1.6","non-spec","retained","[]","lens.network.rail-planes","倍","lens.network.rail-planes / claim；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","对比对象是现成以太网整体方案；adaptive routing 单项收益官方未拆分出数。","{""id"":""src.nvidia-spectrumx-docs"",""url"":""https://www.nvidia.com/en-us/networking/spectrumx/"",""localFile"":null,""locator"":""「Accelerate AI network performance by 1.6x over off-the-shelf (OTS) Ethernet」""}","2026-09-12","2026-09","保留厂商宣称、第三方推测或教学观点及证据标签，不作为官方硬件数学输入。"
"lens.network.sharp-innetwork:chapters.2.keyFigures.0.claim","14.4","14.4","reviewed","retained","[]","lens.network.sharp-innetwork","TFLOPS","lens.network.sharp-innetwork / claim；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","与 cmp.rubin.nvswitch-tray.specs.sharpFp8Tflops 同源同值（content.test 有一致锁）。","{""id"":""src.nvidia-rubin-chips-blog"",""url"":""https://developer.nvidia.com/blog/inside-the-nvidia-rubin-platform-six-new-chips-one-ai-supercomputer/"",""localFile"":null,""locator"":""NVLink switch tray 图注，「14.4 TFLOPS of FP8 in-network compute enabled by NVLink 6 SHARP acceleration」""}","2026-09-12","2026-09","已按所列官方位置核验并采纳；限定条件随值展示。"
"lens.network.sharp-innetwork:chapters.2.keyFigures.1.claim","null","null","not-found","retained","[]","lens.network.sharp-innetwork","TFLOPS","lens.network.sharp-innetwork / claim；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","官方未公布 GB300 代（NVLink 5 交换托盘）的 SHARP 在网算力数字——「上一代有没有/有多少」不能从 NVLink 6 的 14.4 倒推，本项目不编数。","{""id"":""src.nvidia-gb300-page"",""url"":""https://www.nvidia.com/en-us/data-center/gb300-nvl72/"",""localFile"":null,""locator"":null}","2026-09-12","2026-09","截至 2026-09-12，所查官方资料仍未提供可采纳的适用值；不能据此断言从未公开。 官方未公布 GB300 代（NVLink 5 交换托盘）的 SHARP 在网算力数字——「上一代有没有/有多少」不能从 NVLink 6 的 14.4 倒推，本项目不编数。"
"lens.network.storage-fabric:chapters.3.keyFigures.0.claim","40","40","reviewed","retained","[]","lens.network.storage-fabric","GB/s","lens.network.storage-fabric / claim；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","与 con.gb300.converged-storage.bandwidth 同源同值。up to 口径，不是承诺值。","{""id"":""src.nvidia-nvl72-ra"",""url"":""https://docs.nvidia.com/enterprise-reference-architectures/nvl72-ai-factory/latest/networking-physical-topologies.html"",""localFile"":null,""locator"":""Networking Physical Topologies，「per-node storage bandwidth of up to 40 GB/s」""}","2026-09-12","2026-09","已按所列官方位置核验并采纳；限定条件随值展示。"
"lens.network.storage-fabric:chapters.3.keyFigures.1.claim","双 400 Gb/s 端口，分别接入两台汇聚交换机","双 400 Gb/s 端口，分别接入两台汇聚交换机","reviewed","retained","[]","lens.network.storage-fabric","null","lens.network.storage-fabric / claim；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","","{""id"":""src.nvidia-nvl72-ra"",""url"":""https://docs.nvidia.com/enterprise-reference-architectures/nvl72-ai-factory/latest/networking-physical-topologies.html"",""localFile"":null,""locator"":""Networking Physical Topologies 节 CPU Converged (Node North/South) Network，「Each compute tray connects to two separate switches using dual 400 Gb/s ports」""}","2026-09-12","2026-09","已按所列官方位置核验并采纳；限定条件随值展示。"
"lens.network.storage-fabric:chapters.3.keyFigures.2.claim","官方点名的未来负载：分布式推理把 KV cache 卸载到高速网络存储，需要更高的每 GPU 突发 I/O 能力","官方点名的未来负载：分布式推理把 KV cache 卸载到高速网络存储，需要更高的每 GPU 突发 I/O 能力","reviewed","retained","[]","lens.network.storage-fabric","null","lens.network.storage-fabric / claim；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","与 cmp.hgx.local-nvme.specs.kvCacheOffloadNote 同源同句（content.test 有一致锁）。","{""id"":""src.nvidia-hgx-ra"",""url"":""https://docs.nvidia.com/enterprise-reference-architectures/hgx-ai-factory/latest/components.html"",""localFile"":null,""locator"":""Components 节 Converged (Node North/South) Ethernet Networking 的 Note，「For HGX B300 deployments, it can be helpful to consider future workloads such as distributed inference that may use KV cache offloads to highspeed, network attached storage. In these cases, having higher burst I/O capacity per GPU can be advantageous, even if the average bandwidth needs for typical training workloads are not very high.」""}","2026-09-12","2026-09","已按所列官方位置核验并采纳；限定条件随值展示。"
"lens.network.mgmt-mttr:chapters.4.keyFigures.0.claim","48","48","reviewed","retained","[]","lens.network.mgmt-mttr","端口","lens.network.mgmt-mttr / claim；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","与 cmp.shared.sn2201.specs.ports 同源同值。","{""id"":""src.nvidia-nvl72-ra"",""url"":""https://docs.nvidia.com/enterprise-reference-architectures/nvl72-ai-factory/latest/networking-hardware.html"",""localFile"":null,""locator"":""Networking Hardware，「NVIDIA SN2201 Switch … 48 ports」""}","2026-09-12","2026-09","已按所列官方位置核验并采纳；限定条件随值展示。"
"lens.network.mgmt-mttr:chapters.4.keyFigures.1.claim","1","1","reviewed","retained","[]","lens.network.mgmt-mttr","Gb/s","lens.network.mgmt-mttr / claim；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","与 con.gb300.tray-bmc-mgmt.bandwidth 同源同值（每托盘 3 个 1 Gb/s 带外口）。","{""id"":""src.nvidia-nvl72-ra"",""url"":""https://docs.nvidia.com/enterprise-reference-architectures/nvl72-ai-factory/latest/network-logical-architecture.html"",""localFile"":null,""locator"":""Network Logical Architecture 节 Enterprise RA Scalable Unit (SU)，「For the Out-of-band Management fabric, 18 trays, each with 3x 1Gb/s connections providing 54 x 1Gb/s for management」""}","2026-09-12","2026-09","已按所列官方位置核验并采纳；限定条件随值展示。"
"lens.network.mgmt-mttr:chapters.4.keyFigures.2.claim","null","null","deployment-dependent","retained","[]","lens.network.mgmt-mttr","分钟","lens.network.mgmt-mttr / claim；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","官方未公布任何 MTTR 目标或统计——修复时长取决于客户的备件、流程与人力，本项目不编数；讲解时用客户自己的运维基线做对比。","{""id"":""src.nvidia-nvl72-ra"",""url"":""https://docs.nvidia.com/enterprise-reference-architectures/nvl72-ai-factory/latest/components.html"",""localFile"":null,""locator"":null}","2026-09-12","2026-09","需要 OEM 型号、机房条件或部署拓扑才能确定；没有适用于所有系统的通用值。 官方未公布任何 MTTR 目标或统计——修复时长取决于客户的备件、流程与人力，本项目不编数；讲解时用客户自己的运维基线做对比。"
